Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,priceXvol,Day_Perc_Change,Trend,typical,ma14,standardDeviation
2018-08-27,1256.27,1244.14,1257.87,1240.68,1430000.0,8,2018,1796466100.0,0.01578330301192632,Slight or No change,1251.6066666666668,1238.486428571429,17.399065328295126
2018-08-28,1245.86,1255.9,1256.56,1242.97,1370000.0,8,2018,1706828199.9999998,-0.008286435240832056,Slight or No change,1248.4633333333331,1237.5392857142865,16.367140949772136
2018-08-29,1264.65,1255.0,1267.17,1252.8,1850000.0,8,2018,2339602500.0,0.015081951423113528,Slight or No change,1261.5400000000002,1237.255952380953,15.872615356466103
2018-08-30,1254.44,1263.4,1269.49,1247.21,1510000.0,8,2018,1894204400.0,-0.00807337998655755,Slight or No change,1257.0466666666666,1237.5004761904768,16.167781503054606
2018-08-31,1231.8,1252.21,1252.55,1225.75,2120000.0,8,2018,2611416000.0,-0.018047893880934973,Slight or No change,1236.7,1236.273333333334,15.465675918765573
2018-09-04,1211.31,1222.52,1227.87,1206.56,2070000.0,9,2018,2507411699.9999995,-0.01663419386264009,Slight or No change,1215.2466666666667,1233.594047619048,15.638594116691717
2018-09-05,1199.1,1209.22,1214.87,1175.34,2700000.0,9,2018,3237569999.9999995,-0.010079996037347994,Slight or No change,1196.4366666666667,1230.7100000000007,18.466627001725502
2018-09-06,1183.99,1198.57,1198.99,1163.61,2340000.0,9,2018,2770536600.0,-0.0126011175047952,Slight or No change,1182.1966666666667,1227.3576190476197,22.577934710147314
2018-09-07,1177.59,1172.0,1188.55,1169.27,1630000.0,9,2018,1919471700.0,-0.005405451059552925,Slight or No change,1178.47,1224.705476190477,25.988465475866835
2018-09-10,1175.06,1184.2,1186.66,1170.61,1380000.0,9,2018,1621582800.0,-0.002148455744359179,Slight or No change,1177.4433333333334,1221.7476190476198,28.899270816482247
2018-09-11,1189.99,1171.1,1190.94,1165.95,1460000.0,9,2018,1737385400.0,0.01270573417527632,Slight or No change,1182.2933333333333,1218.930476190477,30.76300780692249
2018-09-12,1171.6,1182.0,1190.69,1166.16,1790000.0,9,2018,2097164000.0,-0.015453911377406591,Slight or No change,1176.15,1215.76261904762,32.80469679679272
2018-09-13,1182.14,1179.7,1187.86,1169.22,2000000.0,9,2018,2364280000.0,0.00899624445203151,Slight or No change,1179.74,1212.5135714285727,34.025101881683206
2018-09-14,1177.98,1188.0,1188.0,1173.52,1210000.0,9,2018,1425355800.0,-0.003519041737865325,Slight or No change,1179.8333333333333,1208.7976190476202,34.586263006677896
2018-09-17,1159.83,1177.77,1181.82,1158.45,1700000.0,9,2018,1971711000.0,-0.015407731879998,Slight or No change,1166.7,1202.7328571428584,33.94042394452187
2018-09-18,1167.11,1162.66,1181.33,1161.42,1620000.0,9,2018,1890718200.0,0.0062767819421811755,Slight or No change,1169.9533333333331,1197.1250000000014,32.247037755697505
2018-09-19,1174.27,1168.96,1176.27,1158.62,1300000.0,9,2018,1526551000.0,0.006134811628724091,Slight or No change,1169.72,1190.56642857143,27.058146141019904
2018-09-20,1191.57,1180.67,1194.0,1176.25,1460000.0,9,2018,1739692200.0,0.014732557248333,Slight or No change,1187.2733333333333,1185.5826190476205,19.137856080246866
2018-09-21,1172.12,1194.92,1196.58,1172.06,4560000.0,9,2018,5344867199.999999,-0.016323002425371658,Slight or No change,1180.2533333333333,1181.5507142857157,12.244857715646974
2018-09-24,1179.56,1159.41,1185.19,1151.5,1560000.0,9,2018,1840113600.0,0.0063474729549874995,Slight or No change,1172.0833333333333,1178.4676190476205,7.6977142160285
2018-09-25,1193.89,1184.25,1196.86,1174.09,1660000.0,9,2018,1981857400.0,0.012148597782223993,Slight or No change,1188.28,1177.8850000000014,6.43880287622429
2018-09-26,1194.06,1193.69,1207.24,1185.4,1880000.0,9,2018,2244832800.0,0.00014239167762508664,Slight or No change,1195.5666666666668,1178.8400000000013,7.9432549465280715
2018-09-27,1207.36,1200.0,1216.86,1198.05,1810000.0,9,2018,2185321600.0,0.011138468753663977,Slight or No change,1207.4233333333332,1180.9080952380962,11.01478266325231
2018-09-28,1207.08,1204.09,1208.45,1197.83,1780000.0,9,2018,2148602400.0,-0.00023191094619667843,Slight or No change,1204.4533333333331,1182.837380952382,12.611027949637046
2018-10-01,1208.53,1213.0,1224.2,1203.19,1660000.0,10,2018,2006159800.0,0.0012012459820394115,Slight or No change,1211.9733333333334,1184.9573809523822,14.814702859602905
2018-10-02,1207.64,1206.67,1224.52,1199.66,2010000.0,10,2018,2427356400.0,-0.0007364318635034728,Slight or No change,1210.6066666666668,1187.4185714285725,16.049663186520455
2018-10-03,1211.53,1212.0,1214.18,1202.15,1310000.0,10,2018,1587104300.0,0.003221158623430753,Slight or No change,1209.2866666666666,1189.5290476190487,16.883281541355064
2018-10-04,1177.07,1205.03,1205.9,1163.85,2330000.0,10,2018,2742573100.0,-0.028443373255305326,Slight or No change,1182.2733333333333,1189.7033333333345,16.787817927577603
2018-10-05,1167.83,1176.0,1182.0,1154.32,1590000.0,10,2018,1856849700.0,-0.007850000424783565,Slight or No change,1168.05,1189.799761904763,16.648825602915952
2018-10-08,1155.92,1160.0,1175.86,1135.4,2310000.0,10,2018,2670175200.0,-0.010198402164698472,Slight or No change,1155.7266666666667,1188.7835714285723,18.305153142302448
2018-10-09,1145.17,1151.31,1161.55,1144.17,1680000.0,10,2018,1923885600.0,-0.009299951553740748,Slight or No change,1150.2966666666669,1187.3961904761911,20.46929544870355
2018-10-10,1092.16,1136.4,1137.02,1091.51,2950000.0,10,2018,3221872000.0000005,-0.046290070469886535,Slight or No change,1106.8966666666665,1181.6550000000007,29.69796317370801
2018-10-11,1090.74,1079.04,1116.06,1075.89,3380000.0,10,2018,3686701200.0,-0.0013001757984179019,Slight or No change,1094.2299999999998,1175.5104761904768,37.80332784738981
2018-10-12,1120.54,1119.64,1125.83,1095.03,2470000.0,10,2018,2767733800.0,0.027320901406384657,Slight or No change,1113.8,1171.3473809523816,41.260885974692705
2018-10-15,1102.44,1118.0,1121.8,1098.22,1500000.0,10,2018,1653660000.0,-0.01615292626769227,Slight or No change,1107.4866666666667,1165.5764285714292,44.25208557477203
2018-10-16,1133.08,1113.48,1136.37,1111.75,1920000.0,10,2018,2175513600.0,0.027792895758499192,Slight or No change,1127.0666666666666,1160.6835714285721,44.46748049200314
2018-10-17,1127.59,1140.0,1147.0,1114.0,1780000.0,10,2018,2007110200.0,-0.004845200691919405,Slight or No change,1129.53,1155.1197619047628,43.0189534945727
2018-10-18,1097.91,1130.0,1132.35,1086.34,2310000.0,10,2018,2536172100.0,-0.026321623994536858,Slight or No change,1105.533333333333,1148.0540476190483,42.41214162914195
2018-10-19,1105.18,1103.71,1120.95,1097.03,2060000.0,10,2018,2276670800.0,0.006621672086054353,Slight or No change,1107.72,1140.6073809523816,39.36914775782197
2018-10-22,1111.37,1112.51,1121.69,1100.0,1360000.0,10,2018,1511463199.9999998,0.005600897591342413,Slight or No change,1111.02,1133.4940476190482,34.43634852086828
2018-10-23,1114.91,1091.29,1118.0,1079.01,1880000.0,10,2018,2096030800.0,0.003185257834924737,Slight or No change,1103.9733333333334,1125.971666666667,27.3874644963459
2018-10-24,1057.12,1115.0,1116.62,1055.06,2460000.0,10,2018,2600515199.9999995,-0.051833780305136856,Slight or No change,1076.2666666666667,1118.3997619047625,25.190029653737536
2018-10-25,1103.59,1080.3,1117.82,1075.55,3650000.0,10,2018,4028103500.0,0.04395905857423954,Slight or No change,1098.9866666666667,1113.4666666666672,21.15876767613779
2018-10-26,1083.75,1048.33,1117.0,1042.23,5320000.0,10,2018,5765550000.0,-0.017977690990313322,Slight or No change,1080.9933333333333,1108.1285714285718,18.99330038041764
2018-10-29,1034.73,1096.54,1108.83,1007.2,4060000.0,10,2018,4201003800.0,-0.0452318339100346,Slight or No change,1050.2533333333333,1100.9826190476192,20.655006850583558
2018-10-30,1049.51,1020.01,1050.9,1013.97,2990000.0,10,2018,3138034900.0,0.014283919476578475,Slight or No change,1038.1266666666668,1096.0704761904763,26.492767852261753
2018-10-31,1090.58,1068.2,1108.0,1068.2,3550000.0,10,2018,3871559000.0,0.03913254756981832,Slight or No change,1088.9266666666665,1095.6916666666668,26.558940894792403
2018-11-01,1085.98,1091.4,1099.9,1077.82,2010000.0,11,2018,2182819800.0,-0.004217939078288491,Slight or No change,1087.9,1093.841666666667,26.09861294903103
2018-11-02,1071.49,1089.0,1098.0,1067.66,2170000.0,11,2018,2325133300.0,-0.013342787159984493,Slight or No change,1079.05,1091.8104761904763,26.06151873414591
2018-11-05,1055.73,1072.53,1073.35,1034.0,2270000.0,11,2018,2396507100.0,-0.0147084900465706,Slight or No change,1054.36,1086.617142857143,25.737708205811483
2018-11-06,1069.57,1055.02,1079.82,1053.61,1430000.0,11,2018,1529485100.0,0.013109412444469726,Slight or No change,1067.6666666666667,1082.1983333333335,22.964571477875612
2018-11-07,1108.24,1083.49,1109.93,1080.59,2170000.0,11,2018,2404880800.0,0.0361547163813496,Slight or No change,1099.5866666666668,1081.7735714285716,22.551029406424952
2018-11-08,1094.63,1107.3,1108.22,1084.36,1690000.0,11,2018,1849924700.0,-0.012280733415144685,Slight or No change,1095.7366666666667,1080.9176190476194,21.70187826873021
2018-11-09,1077.02,1084.02,1088.35,1064.26,1740000.0,11,2018,1874014800.0,-0.016087627782903957,Slight or No change,1076.5433333333333,1078.4550000000002,19.90498179922328
2018-11-12,1049.36,1073.13,1074.1,1040.35,1700000.0,11,2018,1783911999.9999995,-0.02568197433659547,Slight or No change,1054.6033333333332,1074.9285714285716,19.403260617447206
2018-11-13,1047.97,1054.81,1066.66,1040.4,1290000.0,11,2018,1351881300.0,-0.0013246169093541482,Slight or No change,1051.676666666667,1073.172142857143,20.362096747238123
2018-11-14,1054.58,1060.0,1065.79,1041.11,1730000.0,11,2018,1824423400.0,0.006307432464669693,Slight or No change,1053.8266666666666,1069.9464285714287,19.517604171326173
2018-11-15,1071.05,1051.46,1078.87,1041.29,2080000.0,11,2018,2227784000.0,0.015617591837508769,Slight or No change,1063.7366666666667,1068.7138095238095,19.310091992201816
2018-11-16,1068.27,1065.23,1072.44,1054.9,1770000.0,11,2018,1890837900.0,-0.0025955837729331192,Slight or No change,1065.2033333333334,1069.7816666666665,18.611421810138992
2018-11-19,1027.42,1063.39,1068.0,1022.87,2280000.0,11,2018,2342517600.0,-0.03823939640727525,Slight or No change,1039.43,1069.874761904762,18.443403226860507
2018-11-20,1030.45,1007.29,1037.35,1002.21,2720000.0,11,2018,2802824000.0,0.002949134725818148,Slight or No change,1023.3366666666667,1065.1897619047618,21.33541417994003
2018-11-21,1043.43,1045.31,1054.7,1039.45,1490000.0,11,2018,1554710700.0,0.012596438449221205,Slight or No change,1045.86,1062.1869047619048,20.846035121357314
2018-11-23,1030.1,1033.5,1043.0,1028.52,708860.0,11,2018,730196685.9999999,-0.012775174185139515,Slight or No change,1033.8733333333332,1058.96,21.520574929568486
2018-11-26,1055.94,1044.0,1057.0,1039.77,1580000.0,11,2018,1668385200.0,0.02508494320939736,Slight or No change,1050.9033333333334,1058.7130952380953,21.597103258764704
2018-11-27,1052.28,1051.34,1066.76,1045.5,1650000.0,11,2018,1736262000.0,-0.003466106028751748,Slight or No change,1054.8466666666666,1057.797380952381,21.459616224676587
2018-11-28,1091.79,1057.46,1092.86,1042.95,2300000.0,11,2018,2511117000.0,0.03754704071159765,Slight or No change,1075.8666666666666,1056.1030952380954,18.660247543923642
2018-11-29,1094.58,1083.53,1100.15,1082.0,1550000.0,11,2018,1696599000.0,0.0025554364850381983,Slight or No change,1092.2433333333333,1055.8535714285715,18.104585170958032
2018-11-30,1109.65,1095.63,1109.65,1083.18,2980000.0,11,2018,3306757000.0000005,0.01376783789215974,Slight or No change,1100.8266666666666,1057.5880952380953,21.146887537012994
2018-12-03,1116.36,1132.16,1135.0,1111.73,2880000.0,12,2018,3215116799.9999995,0.006046951741540019,Slight or No change,1121.03,1062.3328571428572,27.053037425469753
2018-12-04,1062.47,1112.99,1114.24,1060.78,2280000.0,12,2018,2422431600.0,-0.04827295854383884,Slight or No change,1079.1633333333332,1064.2961904761908,27.217095710254192
2018-12-06,1078.08,1045.0,1079.42,1042.48,2370000.0,12,2018,2555049600.0,0.014692179543893012,Slight or No change,1066.66,1065.2128571428573,27.052977460890144
2018-12-07,1046.58,1072.23,1085.03,1039.37,2130000.0,12,2018,2229215400.0,-0.02921861086375777,Slight or No change,1056.993333333333,1064.7311904761907,27.141169491747608
2018-12-10,1053.18,1042.94,1059.6,1033.0,1680000.0,12,2018,1769342400.0,0.006306254658029031,Slight or No change,1048.5933333333332,1063.5447619047623,27.479868146659484
2018-12-11,1061.65,1066.94,1070.4,1050.1,1690000.0,12,2018,1794188500.0000005,0.008042309956512783,Slight or No change,1060.7166666666667,1065.0652380952386,26.618344606626284
2018-12-12,1073.73,1077.08,1091.73,1071.97,1450000.0,12,2018,1556908500.0,0.011378514576366959,Slight or No change,1079.1433333333332,1069.0514285714291,23.931688991234783
2018-12-13,1073.54,1075.67,1088.42,1064.99,1250000.0,12,2018,1341925000.0,-0.00017695323777866534,Slight or No change,1075.6499999999999,1071.1792857142862,23.017960403997716
2018-12-14,1051.71,1060.02,1071.72,1049.37,1820000.0,12,2018,1914112200.0,-0.020334593960169126,Slight or No change,1057.6000000000001,1072.874047619048,20.829336526504367
2018-12-17,1025.65,1047.01,1062.38,1016.63,2500000.0,12,2018,2564125000.0,-0.02477869374637487,Slight or No change,1034.8866666666668,1071.7300000000005,22.50162622803158
2018-12-18,1043.41,1034.0,1059.69,1030.48,2180000.0,12,2018,2274633800.0,0.01731584848632584,Slight or No change,1044.5266666666666,1070.9928571428577,23.25373165006618
2018-12-19,1035.46,1047.29,1075.71,1019.43,2910000.0,12,2018,3013188600.0,-0.007619248425834613,Slight or No change,1043.5333333333333,1068.6833333333338,24.313917016470416
2018-12-20,1023.58,1026.0,1047.44,1007.86,2680000.0,12,2018,2743194400.0,-0.011473161686593404,Slight or No change,1026.2933333333333,1063.9726190476194,25.744801090924575
2018-12-21,991.25,1032.04,1037.67,981.19,5230000.0,12,2018,5184237500.0,-0.03158522050059598,Slight or No change,1003.37,1057.0114285714292,28.082809375445454
2018-12-24,984.67,984.32,1012.12,977.66,1820000.0,12,2018,1792099400.0,-0.006638083228247216,Slight or No change,991.4833333333332,1047.7580952380956,26.673509849975336
2018-12-26,1047.85,997.99,1048.45,992.64,2320000.0,12,2018,2431012000.0,0.06416362842373591,Slight or No change,1029.6466666666668,1044.221190476191,25.44343468479079
2018-12-27,1052.9,1026.2,1053.34,1007.0,2300000.0,12,2018,2421670000.0,0.004819392088562413,Slight or No change,1037.7466666666667,1042.1559523809528,24.642825698870265
2018-12-28,1046.68,1059.5,1064.23,1042.0,1720000.0,12,2018,1800289600.0,-0.005907493589134782,Slight or No change,1050.97,1041.7257142857147,24.415384894283598
2018-12-31,1044.96,1057.83,1062.99,1033.04,1660000.0,12,2018,1734633600.0,-0.0016432911682654485,Slight or No change,1046.9966666666667,1041.6116666666671,24.384547290880523
2019-01-02,1054.68,1027.2,1060.79,1025.28,1590000.0,1,2019,1676941200.0,0.009301791456132413,Slight or No change,1046.9166666666667,1040.6259523809526,23.82535664179362
2019-01-03,1025.47,1050.67,1066.26,1022.37,2100000.0,1,2019,2153487000.0,-0.027695604353927258,Slight or No change,1038.0333333333335,1037.6895238095242,21.089252654695063
2019-01-04,1078.07,1042.56,1080.0,1036.86,2300000.0,1,2019,2479561000.0,0.05129355319999607,Slight or No change,1064.9766666666665,1036.9271428571433,19.762608000197208
2019-01-07,1075.92,1080.97,1082.7,1062.64,2370000.0,1,2019,2549930400.0,-0.001994304636990018,Slight or No change,1073.7533333333333,1038.0809523809528,21.460970275759436
2019-01-08,1085.37,1086.0,1093.35,1068.35,1770000.0,1,2019,1921104900.0,0.008783180905643341,Slight or No change,1082.3566666666666,1041.471666666667,24.458175280142584
2019-01-09,1081.65,1087.99,1091.64,1074.37,1350000.0,1,2019,1460227500.0000002,-0.0034274026368885657,Slight or No change,1082.5533333333335,1044.1878571428574,26.8209347564321
2019-01-10,1078.83,1074.94,1079.81,1064.68,1330000.0,1,2019,1434843900.0,-0.002607127998890735,Slight or No change,1074.4399999999998,1046.3954761904765,28.008579229221166
2019-01-11,1064.47,1069.9,1073.37,1056.43,1540000.0,1,2019,1639283800.0,-0.013310716238888355,Slight or No change,1064.756666666667,1049.1428571428576,27.77050230093796
2019-01-14,1051.51,1053.34,1058.45,1048.55,1420000.0,1,2019,1493144200.0,-0.012175073041043928,Slight or No change,1052.8366666666668,1052.6761904761909,24.446673409309632
2019-01-15,1086.51,1058.01,1088.27,1054.44,1880000.0,1,2019,2042638800.0,0.033285465663664526,Slight or No change,1076.4066666666668,1058.742142857143,17.69994951980583
2019-01-16,1089.51,1090.0,1102.36,1088.01,1910000.0,1,2019,2080964100.0,0.002761134273959742,Slight or No change,1093.2933333333333,1063.2883333333334,17.825295181023375
2019-01-17,1099.12,1087.99,1100.7,1083.26,1240000.0,1,2019,1362908799.9999998,0.008820478930895437,Slight or No change,1094.36,1067.332142857143,18.005924504928554
2019-01-18,1107.3,1108.59,1118.0,1099.28,2240000.0,1,2019,2480352000.0,0.007442317490355955,Slight or No change,1108.1933333333334,1071.419523809524,20.34849593791417
2019-01-22,1078.63,1096.0,1098.97,1070.89,1980000.0,1,2019,2135687400.0,-0.025891808904542457,Slight or No change,1082.8300000000002,1073.9790476190478,19.26496117145721
2019-01-23,1084.41,1086.86,1092.95,1067.57,1260000.0,1,2019,1366356600.0,0.005358649397847247,Slight or No change,1081.6433333333334,1076.4595238095242,17.683181098798944
2019-01-24,1084.0,1082.51,1088.0,1070.02,1460000.0,1,2019,1582640000.0,-0.00037808577936393467,Slight or No change,1080.6733333333334,1079.5052380952386,13.801751388572804
2019-01-25,1101.51,1094.23,1103.36,1091.8,1160000.0,1,2019,1277751600.0,0.01615313653136541,Slight or No change,1098.89,1081.9276190476194,14.029877546881728
2019-01-28,1079.86,1090.07,1093.37,1074.61,1470000.0,1,2019,1587394199.9999998,-0.019654837450409083,Slight or No change,1082.613333333333,1082.5604761904765,13.831211011564776
2019-01-29,1070.06,1081.04,1084.73,1066.02,985250.0,1,2019,1054276615.0,-0.00907525049543456,Slight or No change,1073.6033333333332,1081.9352380952382,14.037442039018764
2019-01-30,1097.99,1077.36,1099.52,1076.64,1470000.0,1,2019,1614045300.0,0.02610134011176957,Slight or No change,1091.3833333333332,1082.5659523809525,14.263893043265826
2019-01-31,1125.89,1112.24,1127.67,1105.25,2010000.0,1,2019,2263038900.0,0.025410067486953517,Slight or No change,1119.6033333333335,1085.7919047619048,17.10826184751852
2019-02-01,1118.62,1122.29,1134.4,1114.25,1660000.0,2,2019,1856909200.0,-0.0064571139276485825,Slight or No change,1122.4233333333334,1089.9109523809525,18.53655987541087
2019-02-04,1141.42,1119.01,1142.34,1117.51,3920000.0,2,2019,4474366400.0,0.02038225670915961,Slight or No change,1133.7566666666667,1095.6909523809525,18.70228097193385
2019-02-05,1151.87,1129.63,1152.77,1123.6,4110000.0000000005,2,2019,4734185700.0,0.009155262742899016,Slight or No change,1142.7466666666667,1100.429523809524,21.617440998217287
2019-02-06,1122.89,1149.27,1154.0,1118.36,2410000.0,2,2019,2706164900.0000005,-0.02515908913332221,Slight or No change,1131.75,1103.1764285714287,23.037576382510974
2019-02-07,1105.91,1111.82,1111.99,1093.59,1910000.0,2,2019,2112288100.0,-0.015121694912235362,Slight or No change,1103.83,1103.8528571428574,22.897398234509044
2019-02-08,1102.38,1094.88,1105.1,1094.24,1090000.0,2,2019,1201594200.0,-0.003191941478058791,Slight or No change,1100.5733333333335,1103.3085714285717,22.876842645482814
2019-02-11,1102.12,1103.75,1113.43,1100.0,924880.0,2,2019,1019328745.6,-0.00023585333551068286,Slight or No change,1105.1833333333334,1104.9052380952385,22.104648144612543
2019-02-12,1127.58,1111.01,1132.86,1111.01,1750000.0,2,2019,1973265000.0,0.02310093274779512,Slight or No change,1123.8166666666666,1107.9176190476194,21.557588127173716
2019-02-13,1128.63,1133.04,1142.85,1126.0,1400000.0,2,2019,1580082000.0000002,0.000931197786409932,Slight or No change,1132.4933333333333,1111.619047619048,20.96038658662729
2019-02-14,1129.2,1125.0,1136.13,1117.09,1060000.0,2,2019,1196952000.0,0.0005050370803540981,Slight or No change,1127.4733333333334,1113.6607142857144,21.01714237972387
2019-02-15,1119.63,1139.3,1139.3,1116.72,1390000.0,2,2019,1556285700.0000002,-0.008475026567481336,Slight or No change,1125.2166666666667,1116.70380952381,19.179952936012544
2019-02-19,1126.51,1116.64,1129.64,1116.64,1100000.0,2,2019,1239161000.0,0.006144887150219214,Slight or No change,1124.2633333333333,1120.3223809523813,14.672046299443235
2019-02-20,1120.59,1128.88,1130.93,1111.75,1200000.0,2,2019,1344708000.0,-0.005255168618121475,Slight or No change,1121.0900000000001,1122.4442857142863,12.08489934528443
2019-02-21,1104.21,1118.78,1119.15,1097.98,1660000.0,2,2019,1832988600.0,-0.01461729981527582,Slight or No change,1107.1133333333335,1121.5521428571433,12.753299798043189
2019-02-22,1116.56,1109.7,1117.25,1100.5,1470000.0,2,2019,1641343200.0,0.011184466722815369,Slight or No change,1111.4366666666667,1120.7673809523815,13.030580873934568
2019-02-25,1117.33,1121.93,1125.4,1114.11,1310000.0,2,2019,1463702300.0,0.0006896181127749035,Slight or No change,1118.9466666666667,1119.7095238095246,12.484683187240877
2019-02-26,1122.01,1114.37,1126.43,1106.7,1750000.0,2,2019,1963517500.0,0.004188556648438757,Slight or No change,1118.38,1117.9690476190483,10.57909100748386
2019-02-27,1122.89,1114.01,1125.73,1108.56,1100000.0,2,2019,1235179000.0,0.0007843067352342192,Slight or No change,1119.0600000000002,1117.0626190476198,9.824209167937884
2019-02-28,1126.55,1119.0,1133.99,1118.41,1370000.0,2,2019,1543373500.0,0.003259446606524108,Slight or No change,1126.3166666666666,1118.6688095238103,9.319596540107757
2019-03-01,1148.52,1131.0,1150.0,1131.0,1700000.0,3,2019,1952484000.0,0.019502019439882945,Slight or No change,1143.1733333333334,1121.7116666666675,9.893716537436147
2019-03-04,1153.42,1154.56,1165.52,1138.25,1770000.0,3,2019,2041553400.0,0.0042663601852819255,Slight or No change,1152.3966666666668,1125.0840476190483,11.7069184876402
2019-03-05,1169.19,1156.0,1176.49,1153.02,2000000.0,3,2019,2338380000.0,0.013672383000121302,Slight or No change,1166.2333333333333,1128.1138095238105,16.040382418506418
2019-03-06,1164.94,1171.76,1174.74,1163.05,1180000.0,3,2019,1374629200.0,-0.0036349951675946897,Slight or No change,1167.5766666666666,1130.6197619047628,19.205447921189997
2019-03-07,1150.85,1160.5,1163.58,1141.71,1500000.0,3,2019,1726274999.9999998,-0.01209504352155488,Slight or No change,1152.0466666666666,1132.375000000001,20.002154061352446
2019-03-08,1149.97,1133.9,1153.45,1130.2,1180000.0,3,2019,1356964600.0,-0.0007646522135811296,Slight or No change,1144.54,1133.7552380952388,20.136447743253743
2019-03-11,1179.26,1152.0,1179.91,1151.57,1500000.0,3,2019,1768890000.0,0.025470229658165037,Slight or No change,1170.2466666666667,1137.0397619047628,22.12149948026243
2019-03-12,1197.25,1182.3,1205.71,1182.3,2110000.0,3,2019,2526197500.0,0.015255329613486525,Slight or No change,1195.0866666666668,1142.3252380952388,26.436615397960757
2019-03-13,1199.06,1205.93,1207.12,1197.91,1290000.0,3,2019,1546787400.0,0.0015117978701189028,Slight or No change,1201.3633333333332,1149.057380952382,28.684952134138033
2019-03-14,1192.53,1199.02,1204.7,1191.23,1370000.0,3,2019,1633766100.0,-0.005445932647240359,Slight or No change,1196.1533333333334,1155.1085714285723,29.071289202956205
2019-03-15,1190.3,1198.0,1201.72,1187.01,2590000.0,3,2019,3082877000.0,-0.00186997392099153,Slight or No change,1193.01,1160.3988095238105,28.72126040633509
2019-03-18,1188.55,1189.69,1194.95,1181.48,1220000.0,3,2019,1450031000.0,-0.0014702175922036707,Slight or No change,1188.3266666666668,1165.395000000001,26.874005702140817
2019-03-19,1202.46,1191.72,1203.4,1189.46,1490000.0,3,2019,1791665400.0,0.011703335997644173,Slight or No change,1198.44,1171.0650000000007,24.62599247859104
2019-03-20,1226.43,1201.4,1229.99,1199.59,2080000.0,3,2019,2550974400.0,0.019934135023202515,Slight or No change,1218.67,1177.6616666666673,24.080493391246755
2019-03-21,1236.13,1220.0,1236.44,1216.58,1410000.0,3,2019,1742943300.0000002,0.007909134642825055,Slight or No change,1229.7166666666667,1183.8433333333342,25.60590069549244
2019-03-22,1207.65,1228.85,1233.63,1206.0,1720000.0,3,2019,2077158000.0,-0.0230396479334698,Slight or No change,1215.76,1188.3692857142864,25.21691937028679
2019-03-25,1197.38,1199.56,1209.44,1190.0,1380000.0,3,2019,1652384400.0000002,-0.008504119571067779,Slight or No change,1198.94,1190.7054761904767,24.513638123081147
2019-03-26,1189.84,1205.19,1207.65,1181.76,1540000.0,3,2019,1832353600.0,-0.006297081962284512,Slight or No change,1193.0833333333333,1192.5273809523812,23.59299367890125
2019-03-27,1178.01,1191.92,1191.92,1164.23,1470000.0,3,2019,1731674700.0,-0.009942513279096343,Slight or No change,1178.0533333333333,1194.3850000000004,21.0469820704437
2019-03-28,1172.27,1175.5,1177.25,1163.43,1120000.0,3,2019,1312942400.0,-0.0048726241712718785,Slight or No change,1170.9833333333333,1196.2738095238099,17.03356068176776
2019-03-29,1176.89,1180.18,1183.97,1166.38,1540000.0,3,2019,1812410600.0,0.003941071596134105,Slight or No change,1175.746666666667,1196.6666666666672,16.440192722477775
2019-04-01,1198.98,1187.54,1200.2,1186.36,1390000.0,4,2019,1666582200.0,0.01876980856324706,Slight or No change,1195.18,1196.6733333333339,16.43952164130533
2019-04-02,1205.54,1200.05,1205.81,1191.24,914410.0,4,2019,1102357831.4,0.005471317286360078,Slight or No change,1200.8633333333335,1196.6376190476196,16.429088827656706
2019-04-03,1210.81,1212.7,1220.6,1205.08,1110000.0,4,2019,1343999100.0,0.004371484977686357,Slight or No change,1212.1633333333332,1197.7811904761911,16.941980560472565
2019-04-04,1219.45,1211.29,1220.55,1209.04,1050000.0,4,2019,1280422500.0,0.007135719064097713,Slight or No change,1216.3466666666666,1199.4480952380961,17.57273197068076
2019-04-05,1211.45,1219.3,1220.39,1210.03,1000000.0,4,2019,1211450000.0,-0.006560334577063398,Slight or No change,1213.9566666666667,1201.2788095238102,17.65982637809884
2019-04-08,1208.28,1211.11,1213.95,1204.69,1090000.0,4,2019,1317025200.0,-0.002616698997069733,Slight or No change,1208.9733333333334,1202.0311904761913,17.75371003033868
2019-04-09,1202.69,1201.89,1207.15,1198.38,983840.0,4,2019,1183254529.6,-0.004626411096765537,Slight or No change,1202.74,1200.8933333333346,17.10387095687636
2019-04-10,1206.45,1205.09,1208.94,1200.66,775460.0,4,2019,935553717.0,0.0031263251544455532,Slight or No change,1205.3500000000001,1199.1528571428582,15.063248583075735
2019-04-11,1209.59,1208.9,1212.74,1204.54,849950.0,4,2019,1028091020.5,0.0026026772763063644,Slight or No change,1208.9566666666667,1198.6669047619057,14.5885369742869
2019-04-12,1222.73,1215.62,1223.05,1213.29,1220000.0,4,2019,1491730600.0,0.010863185046172674,Slight or No change,1219.69,1200.1490476190486,15.634950571241216
2019-04-15,1226.53,1224.09,1229.3,1214.56,1190000.0,4,2019,1459570700.0,0.0031077997595543305,Slight or No change,1223.4633333333331,1202.3190476190487,16.653894974650683
2019-04-16,1231.91,1230.0,1235.98,1225.04,1130000.0,4,2019,1392058300.0,0.004386358262741252,Slight or No change,1230.9766666666667,1206.0992857142867,16.728488530362075
